PROVRES,ANIO,SEXO,EDAD_MIN,POBLACION
54,2022,1,45,34793
54,2022,1,50,29377
54,2022,1,55,27463
54,2022,1,60,24586
54,2022,1,65,19713
54,2022,1,70,13861
54,2022,1,75,9269
54,2022,1,80,12006
54,2022,2,0,11336
54,2022,2,1,112101
54,2022,2,10,63320
54,2022,2,15,63542
54,2022,2,20,59986
54,2022,2,25,54711
54,2022,2,30,50805
54,2022,2,35,42040
54,2022,2,40,38703
54,2022,2,45,33696
54,2022,2,50,27960
54,2022,2,55,26066
54,2022,2,60,23131
54,2022,2,65,18300
54,2022,2,70,12476
54,2022,2,75,7164
54,2022,2,80,6884
54,2023,1,0,10461
54,2023,1,1,105949
54,2023,1,10,61360
54,2023,1,15,60289
54,2023,1,20,60698
54,2023,1,25,55097
54,2023,1,30,51824
54,2023,1,35,44193
54,2023,1,40,40987
54,2023,1,45,36092
54,2023,1,50,30067
54,2023,1,55,27519
54,2023,1,60,25136
54,2023,1,65,20478
54,2023,1,70,14577
54,2023,1,75,9600
54,2023,1,80,12104
54,2023,2,0,10714
54,2023,2,1,109401
54,2023,2,10,63571
54,2023,2,15,63045
54,2023,2,20,60659
54,2023,2,25,55237
54,2023,2,30,52556
54,2023,2,35,43109
54,2023,2,40,39158
54,2023,2,45,34782
54,2023,2,50,28818
54,2023,2,55,25895
54,2023,2,60,23540
54,2023,2,65,18799
54,2023,2,70,13030
54,2023,2,75,7530
54,2023,2,80,6718
54,2024,1,0,9955
54,2024,1,1,102691
54,2024,1,10,62328
54,2024,1,15,59746
54,2024,1,20,61010
54,2024,1,25,55929
54,2024,1,30,53201
54,2024,1,35,45111
54,2024,1,40,41385
54,2024,1,45,37353
54,2024,1,50,30937
54,2024,1,55,27608
54,2024,1,60,25631
54,2024,1,65,21213
54,2024,1,70,15397
54,2024,1,75,10061
54,2024,1,80,12367
54,2024,2,0,10233
54,2024,2,1,105896
54,2024,2,10,64516
54,2024,2,15,62846
54,2024,2,20,61022
54,2024,2,25,56193
54,2024,2,30,53805
54,2024,2,35,44339
54,2024,2,40,39606
54,2024,2,45,35874
54,2024,2,50,29807
54,2024,2,55,25725
54,2024,2,60,23974
54,2024,2,65,19338
54,2024,2,70,13647
54,2024,2,75,8045
54,2024,2,80,6844
58,2005,1,0,5631
58,2005,1,1,49184
58,2005,1,10,26374
58,2005,1,15,26732
58,2005,1,20,24515
58,2005,1,25,23213
58,2005,1,30,23343
58,2005,1,35,20596
58,2005,1,40,17436
58,2005,1,45,15864
58,2005,1,50,14066
58,2005,1,55,11923
58,2005,1,60,9340
58,2005,1,65,6597
58,2005,1,70,4476
58,2005,1,75,2895
58,2005,1,80,2663
58,2005,2,0,5287
58,2005,2,1,46526
58,2005,2,10,25283
58,2005,2,15,25774
58,2005,2,20,23866
58,2005,2,25,23455
58,2005,2,30,23875
58,2005,2,35,21166
58,2005,2,40,18186
58,2005,2,45,16661
58,2005,2,50,14482
58,2005,2,55,12195
58,2005,2,60,9631
58,2005,2,65,7025
58,2005,2,70,5186
58,2005,2,75,3816
58,2005,2,80,4648
58,2006,1,0,5631
58,2006,1,1,49184
58,2006,1,10,26374
58,2006,1,15,26732
58,2006,1,20,24515
58,2006,1,25,23213
58,2006,1,30,23343
58,2006,1,35,20596
58,2006,1,40,17436
58,2006,1,45,15864
58,2006,1,50,14066
58,2006,1,55,11923
58,2006,1,60,9340
58,2006,1,65,6597
58,2006,1,70,4476
58,2006,1,75,2895
58,2006,1,80,2663
58,2006,2,0,5287
58,2006,2,1,46526
58,2006,2,10,25283
58,2006,2,15,25774
58,2006,2,20,23866
58,2006,2,25,23455
58,2006,2,30,23875
58,2006,2,35,21166
58,2006,2,40,18186
58,2006,2,45,16661
58,2006,2,50,14482
58,2006,2,55,12195
58,2006,2,60,9631
58,2006,2,65,7025
58,2006,2,70,5186
58,2006,2,75,3816
58,2006,2,80,4648
58,2007,1,0,5631
58,2007,1,1,49184
58,2007,1,10,26374
58,2007,1,15,26732
58,2007,1,20,24515
58,2007,1,25,23213
58,2007,1,30,23343
58,2007,1,35,20596
58,2007,1,40,17436
58,2007,1,45,15864
58,2007,1,50,14066
58,2007,1,55,11923
58,2007,1,60,9340
58,2007,1,65,6597
58,2007,1,70,4476
58,2007,1,75,2895
58,2007,1,80,2663
58,2007,2,0,5287
58,2007,2,1,46526
58,2007,2,10,25283
58,2007,2,15,25774
58,2007,2,20,23866
58,2007,2,25,23455
58,2007,2,30,23875
58,2007,2,35,21166
58,2007,2,40,18186
58,2007,2,45,16661
58,2007,2,50,14482
58,2007,2,55,12195
58,2007,2,60,9631
58,2007,2,65,7025
58,2007,2,70,5186
58,2007,2,75,3816
58,2007,2,80,4648
58,2008,1,0,5631
58,2008,1,1,49184
58,2008,1,10,26374
58,2008,1,15,26732
58,2008,1,20,24515
58,2008,1,25,23213
58,2008,1,30,23343
58,2008,1,35,20596
58,2008,1,40,17436
58,2008,1,45,15864
58,2008,1,50,14066
58,2008,1,55,11923
58,2008,1,60,9340
58,2008,1,65,6597
58,2008,1,70,4476
58,2008,1,75,2895
58,2008,1,80,2663
58,2008,2,0,5287
58,2008,2,1,46526
58,2008,2,10,25283
58,2008,2,15,25774
58,2008,2,20,23866
58,2008,2,25,23455
58,2008,2,30,23875
58,2008,2,35,21166
58,2008,2,40,18186
58,2008,2,45,16661
58,2008,2,50,14482
58,2008,2,55,12195
58,2008,2,60,9631
58,2008,2,65,7025
58,2008,2,70,5186
58,2008,2,75,3816
58,2008,2,80,4648
58,2009,1,0,5631
58,2009,1,1,49184
58,2009,1,10,26374
58,2009,1,15,26732
58,2009,1,20,24515
58,2009,1,25,23213
58,2009,1,30,23343
58,2009,1,35,20596
58,2009,1,40,17436
58,2009,1,45,15864
58,2009,1,50,14066
58,2009,1,55,11923
58,2009,1,60,9340
58,2009,1,65,6597
58,2009,1,70,4476
58,2009,1,75,2895
58,2009,1,80,2663
58,2009,2,0,5287
58,2009,2,1,46526
58,2009,2,10,25283
58,2009,2,15,25774
58,2009,2,20,23866
58,2009,2,25,23455
58,2009,2,30,23875
58,2009,2,35,21166
58,2009,2,40,18186
58,2009,2,45,16661
58,2009,2,50,14482
58,2009,2,55,12195
58,2009,2,60,9631
58,2009,2,65,7025
58,2009,2,70,5186
58,2009,2,75,3816
58,2009,2,80,4648
58,2010,1,0,5631
58,2010,1,1,49184
58,2010,1,10,26374
58,2010,1,15,26732
58,2010,1,20,24515
58,2010,1,25,23213
58,2010,1,30,23343
58,2010,1,35,20596
58,2010,1,40,17436
58,2010,1,45,15864
58,2010,1,50,14066
58,2010,1,55,11923
58,2010,1,60,9340
58,2010,1,65,6597
58,2010,1,70,4476
58,2010,1,75,2895
58,2010,1,80,2663
58,2010,2,0,5287
58,2010,2,1,46526
58,2010,2,10,25283
58,2010,2,15,25774
58,2010,2,20,23866
58,2010,2,25,23455
58,2010,2,30,23875
58,2010,2,35,21166
58,2010,2,40,18186
58,2010,2,45,16661
58,2010,2,50,14482
58,2010,2,55,12195
58,2010,2,60,9631
58,2010,2,65,7025
58,2010,2,70,5186
58,2010,2,75,3816
58,2010,2,80,4648
58,2011,1,0,5755
58,2011,1,1,49849
58,2011,1,10,26312
58,2011,1,15,26798
58,2011,1,20,24930
58,2011,1,25,23395
58,2011,1,30,23520
58,2011,1,35,21320
58,2011,1,40,17903
58,2011,1,45,16086
58,2011,1,50,14376
58,2011,1,55,12258
58,2011,1,60,9738
58,2011,1,65,6944
58,2011,1,70,4686
58,2011,1,75,3006
58,2011,1,80,2803
58,2011,2,0,5398
58,2011,2,1,47103
58,2011,2,10,25190
58,2011,2,15,25818
58,2011,2,20,24128
58,2011,2,25,23549
58,2011,2,30,24072
58,2011,2,35,21872
58,2011,2,40,18660
58,2011,2,45,16946
58,2011,2,50,14913
58,2011,2,55,12603
58,2011,2,60,10093
58,2011,2,65,7422
58,2011,2,70,5418
58,2011,2,75,3956
58,2011,2,80,4900
58,2012,1,0,5860
58,2012,1,1,50483
58,2012,1,10,26327
58,2012,1,15,26728
58,2012,1,20,25379
58,2012,1,25,23639
58,2012,1,30,23578
58,2012,1,35,22012
58,2012,1,40,18463
58,2012,1,45,16299
58,2012,1,50,14683
58,2012,1,55,12581
58,2012,1,60,10121
58,2012,1,65,7316
58,2012,1,70,4911
58,2012,1,75,3126
58,2012,1,80,2948
58,2012,2,0,5496
58,2012,2,1,47646
58,2012,2,10,25178
58,2012,2,15,25722
58,2012,2,20,24470
58,2012,2,25,23652
58,2012,2,30,24148
58,2012,2,35,22561
58,2012,2,40,19214
58,2012,2,45,17203
58,2012,2,50,15346
58,2012,2,55,13004
58,2012,2,60,10544
58,2012,2,65,7848
58,2012,2,70,5670
58,2012,2,75,4108
58,2012,2,80,5158
58,2013,1,0,5938
58,2013,1,1,51086
58,2013,1,10,26407
58,2013,1,15,26574
58,2013,1,20,25809
58,2013,1,25,23937
58,2013,1,30,23580
58,2013,1,35,22630
58,2013,1,40,19098
58,2013,1,45,16534
58,2013,1,50,14976
58,2013,1,55,12896
58,2013,1,60,10487
58,2013,1,65,7701
58,2013,1,70,5157
58,2013,1,75,3259
58,2013,1,80,3096
58,2013,2,0,5572
58,2013,2,1,48161
58,2013,2,10,25228
58,2013,2,15,25542
58,2013,2,20,24834
58,2013,2,25,23772
58,2013,2,30,24157
58,2013,2,35,23183
58,2013,2,40,19836
58,2013,2,45,17463
58,2013,2,50,15768
58,2013,2,55,13398
58,2013,2,60,10987
58,2013,2,65,8293
58,2013,2,70,5947
58,2013,2,75,4273
58,2013,2,80,5424
58,2014,1,0,5989
58,2014,1,1,51652
58,2014,1,10,26527
58,2014,1,15,26402
58,2014,1,20,26163
58,2014,1,25,24278
58,2014,1,30,23596
58,2014,1,35,23128
58,2014,1,40,19784
58,2014,1,45,16823
58,2014,1,50,15252
58,2014,1,55,13203
58,2014,1,60,10842
58,2014,1,65,8086
58,2014,1,70,5427
58,2014,1,75,3404
58,2014,1,80,3250
58,2014,2,0,5625
58,2014,2,1,48647
58,2014,2,10,25319
58,2014,2,15,25337
58,2014,2,20,25144
58,2014,2,25,23923
58,2014,2,30,24161
58,2014,2,35,23696
58,2014,2,40,20502
58,2014,2,45,17770
58,2014,2,50,16151
58,2014,2,55,13801
58,2014,2,60,11414
58,2014,2,65,8749
58,2014,2,70,6254
58,2014,2,75,4452
58,2014,2,80,5698
58,2015,1,0,5996
58,2015,1,1,52186
58,2015,1,10,26676
58,2015,1,15,26269
58,2015,1,20,26382
58,2015,1,25,24655
58,2015,1,30,23697
58,2015,1,35,23462
58,2015,1,40,20503
58,2015,1,45,17192
58,2015,1,50,15496
58,2015,1,55,13508
58,2015,1,60,11187
58,2015,1,65,8466
58,2015,1,70,5717
58,2015,1,75,3567
58,2015,1,80,3411
58,2015,2,0,5643
58,2015,2,1,49104
58,2015,2,10,25432
58,2015,2,15,25171
58,2015,2,20,25341
58,2015,2,25,24112
58,2015,2,30,24216
58,2015,2,35,24051
58,2015,2,40,21197
58,2015,2,45,18153
58,2015,2,50,16485
58,2015,2,55,14215
58,2015,2,60,11831
58,2015,2,65,9201
58,2015,2,70,6595
58,2015,2,75,4648
58,2015,2,80,5980
58,2016,1,0,5964
58,2016,1,1,52674
58,2016,1,10,26849
58,2016,1,15,26213
58,2016,1,20,26450
58,2016,1,25,25067
58,2016,1,30,23881
58,2016,1,35,23640
58,2016,1,40,21228
58,2016,1,45,17656
58,2016,1,50,15717
58,2016,1,55,13815
58,2016,1,60,11511
58,2016,1,65,8837
58,2016,1,70,6033
58,2016,1,75,3744
58,2016,1,80,3580
58,2016,2,0,5613
58,2016,2,1,49543
58,2016,2,10,25565
58,2016,2,15,25078
58,2016,2,20,25384
58,2016,2,25,24372
58,2016,2,30,24311
58,2016,2,35,24248
58,2016,2,40,21904
58,2016,2,45,18622
58,2016,2,50,16773
58,2016,2,55,14640
58,2016,2,60,12233
58,2016,2,65,9646
58,2016,2,70,6971
58,2016,2,75,4862
58,2016,2,80,6273
58,2017,1,0,5931
58,2017,1,1,53063
58,2017,1,10,27063
58,2017,1,15,26226
58,2017,1,20,26389
58,2017,1,25,25514
58,2017,1,30,24129
58,2017,1,35,23700
58,2017,1,40,21916
58,2017,1,45,18212
58,2017,1,50,15932
58,2017,1,55,14120
58,2017,1,60,11823
58,2017,1,65,9203
58,2017,1,70,6363
58,2017,1,75,3937
58,2017,1,80,3757
58,2017,2,0,5582
58,2017,2,1,49904
58,2017,2,10,25717
58,2017,2,15,25070
58,2017,2,20,25289
58,2017,2,25,24710
58,2017,2,30,24416
58,2017,2,35,24326
58,2017,2,40,22589
58,2017,2,45,19176
58,2017,2,50,17029
58,2017,2,55,15069
58,2017,2,60,12625
58,2017,2,65,10088
58,2017,2,70,7373
58,2017,2,75,5094
58,2017,2,80,6578
58,2018,1,0,5896
58,2018,1,1,53320
58,2018,1,10,27349
58,2018,1,15,26310
58,2018,1,20,26234
58,2018,1,25,25948
58,2018,1,30,24422
58,2018,1,35,23710
58,2018,1,40,22532
58,2018,1,45,18840
58,2018,1,50,16168
58,2018,1,55,14409
58,2018,1,60,12131
58,2018,1,65,9547
58,2018,1,70,6712
58,2018,1,75,4143
58,2018,1,80,3952
58,2018,2,0,5549
58,2018,2,1,50155
58,2018,2,10,25928
58,2018,2,15,25117
58,2018,2,20,25111
58,2018,2,25,25076
58,2018,2,30,24534
58,2018,2,35,24334
58,2018,2,40,23210
58,2018,2,45,19795
58,2018,2,50,17291
58,2018,2,55,15487
58,2018,2,60,13014
58,2018,2,65,10515
58,2018,2,70,7795
58,2018,2,75,5349
58,2018,2,80,6901
58,2019,1,0,5860
58,2019,1,1,53430
58,2019,1,10,27715
58,2019,1,15,26429
58,2019,1,20,26069
58,2019,1,25,26301
58,2019,1,30,24767
58,2019,1,35,23726
58,2019,1,40,23030
58,2019,1,45,19522
58,2019,1,50,16456
58,2019,1,55,14680
58,2019,1,60,12430
58,2019,1,65,9885
58,2019,1,70,7057
58,2019,1,75,4376
58,2019,1,80,4155
58,2019,2,0,5515
58,2019,2,1,50289
58,2019,2,10,26199
58,2019,2,15,25211
58,2019,2,20,24905
58,2019,2,25,25383
58,2019,2,30,24687
58,2019,2,35,24341
58,2019,2,40,23721
58,2019,2,45,20461
58,2019,2,50,17594
58,2019,2,55,15868
58,2019,2,60,13413
58,2019,2,65,10928
58,2019,2,70,8226
58,2019,2,75,5630
58,2019,2,80,7242
58,2020,1,0,5825
58,2020,1,1,53329
58,2020,1,10,28215
58,2020,1,15,26582
58,2020,1,20,25937
58,2020,1,25,26520
58,2020,1,30,25145
58,2020,1,35,23832
58,2020,1,40,23362
58,2020,1,45,20235
58,2020,1,50,16821
58,2020,1,55,14927
58,2020,1,60,12728
58,2020,1,65,10211
58,2020,1,70,7404
58,2020,1,75,4619
58,2020,1,80,4378
58,2020,2,0,5482
58,2020,2,1,50244
58,2020,2,10,26587
58,2020,2,15,25323
58,2020,2,20,24739
58,2020,2,25,25583
58,2020,2,30,24875
58,2020,2,35,24395
58,2020,2,40,24076
58,2020,2,45,21151
58,2020,2,50,17976
58,2020,2,55,16200
58,2020,2,60,13822
58,2020,2,65,11335
58,2020,2,70,8655
58,2020,2,75,5942
58,2020,2,80,7602
58,2021,1,0,5790
58,2021,1,1,53027
58,2021,1,10,28835
58,2021,1,15,26755
58,2021,1,20,25884
58,2021,1,25,26593
58,2021,1,30,25557
58,2021,1,35,24013
58,2021,1,40,23543
58,2021,1,45,20957
58,2021,1,50,17280
58,2021,1,55,15147
58,2021,1,60,13029
58,2021,1,65,10519
58,2021,1,70,7740
58,2021,1,75,4890
58,2021,1,80,4615
58,2021,2,0,5449
58,2021,2,1,49966
58,2021,2,10,27147
58,2021,2,15,25454
58,2021,2,20,24645
58,2021,2,25,25626
58,2021,2,30,25134
58,2021,2,35,24492
58,2021,2,40,24273
58,2021,2,45,21857
58,2021,2,50,18442
58,2021,2,55,16488
58,2021,2,60,14238
58,2021,2,65,11724
58,2021,2,70,9082
58,2021,2,75,6287
58,2021,2,80,7983
58,2022,1,0,4379
58,2022,1,1,46177
58,2022,1,10,29310
58,2022,1,15,25260
58,2022,1,20,24197
58,2022,1,25,28077
58,2022,1,30,30132
58,2022,1,35,26759
58,2022,1,40,24551
58,2022,1,45,21978
58,2022,1,50,18783
58,2022,1,55,17164
58,2022,1,60,14851
58,2022,1,65,12314
58,2022,1,70,9629
58,2022,1,75,6532
58,2022,1,80,7745
58,2022,2,0,4536
58,2022,2,1,47309
58,2022,2,10,30044
58,2022,2,15,26593
58,2022,2,20,25390
58,2022,2,25,28784
58,2022,2,30,30799
58,2022,2,35,27494
58,2022,2,40,24816
58,2022,2,45,21003
58,2022,2,50,17566
58,2022,2,55,15370
58,2022,2,60,13297
58,2022,2,65,10810
58,2022,2,70,8173
58,2022,2,75,5040
58,2022,2,80,4360
58,2023,1,0,4072
58,2023,1,1,44397
58,2023,1,10,29225
58,2023,1,15,26145
58,2023,1,20,23943
58,2023,1,25,27571
58,2023,1,30,30386
58,2023,1,35,27592
58,2023,1,40,24872
58,2023,1,45,22547
58,2023,1,50,19353
58,2023,1,55,17294
58,2023,1,60,15356
58,2023,1,65,12633
58,2023,1,70,9991
58,2023,1,75,6945
58,2023,1,80,7997
58,2023,2,0,4209
58,2023,2,1,45451
58,2023,2,10,29916
58,2023,2,15,27549
58,2023,2,20,25130
58,2023,2,25,28277
58,2023,2,30,31007
58,2023,2,35,28366
58,2023,2,40,25280
58,2023,2,45,21796
58,2023,2,50,18052
58,2023,2,55,15607
58,2023,2,60,13551
58,2023,2,65,11074
58,2023,2,70,8408
58,2023,2,75,5406
58,2023,2,80,4537
58,2024,1,0,3786
58,2024,1,1,42340
58,2024,1,10,29034
58,2024,1,15,27154
58,2024,1,20,23878
58,2024,1,25,27125
58,2024,1,30,30412
58,2024,1,35,28450
58,2024,1,40,25198
58,2024,1,45,23092
58,2024,1,50,19975
58,2024,1,55,17433
58,2024,1,60,15831
58,2024,1,65,12959
58,2024,1,70,10346
58,2024,1,75,7374
58,2024,1,80,8352
58,2024,2,0,3905
58,2024,2,1,43269
58,2024,2,10,29803
58,2024,2,15,28507
58,2024,2,20,25060
58,2024,2,25,27781
58,2024,2,30,30938
58,2024,2,35,29234
58,2024,2,40,25702
58,2024,2,45,22589
58,2024,2,50,18598
58,2024,2,55,15877
58,2024,2,60,13811
58,2024,2,65,11349
58,2024,2,70,8639
58,2024,2,75,5787
58,2024,2,80,4822
62,2005,1,0,5847
62,2005,1,1,52906
62,2005,1,10,30104
62,2005,1,15,30029
62,2005,1,20,26465
62,2005,1,25,25193
62,2005,1,30,24917
62,2005,1,35,22159
62,2005,1,40,19326
62,2005,1,45,18110
62,2005,1,50,16395
62,2005,1,55,14518
62,2005,1,60,12167
62,2005,1,65,9159
62,2005,1,70,6554
62,2005,1,75,4502
62,2005,1,80,4361
62,2005,2,0,5491
62,2005,2,1,50071
62,2005,2,10,28751
62,2005,2,15,28937
62,2005,2,20,25729
62,2005,2,25,25138
62,2005,2,30,25590
62,2005,2,35,22681
62,2005,2,40,19952
62,2005,2,45,18768
62,2005,2,50,16863
62,2005,2,55,14820
62,2005,2,60,12516
62,2005,2,65,9783
62,2005,2,70,7441
62,2005,2,75,5708
62,2005,2,80,7326
62,2006,1,0,5847
62,2006,1,1,52906
62,2006,1,10,30104
62,2006,1,15,30029
62,2006,1,20,26465
62,2006,1,25,25193
62,2006,1,30,24917
62,2006,1,35,22159
62,2006,1,40,19326
62,2006,1,45,18110
62,2006,1,50,16395
62,2006,1,55,14518
62,2006,1,60,12167
62,2006,1,65,9159
62,2006,1,70,6554
62,2006,1,75,4502
62,2006,1,80,4361
62,2006,2,0,5491
62,2006,2,1,50071
62,2006,2,10,28751
62,2006,2,15,28937
62,2006,2,20,25729
62,2006,2,25,25138
62,2006,2,30,25590
62,2006,2,35,22681
62,2006,2,40,19952
62,2006,2,45,18768
62,2006,2,50,16863
62,2006,2,55,14820
62,2006,2,60,12516
62,2006,2,65,9783
62,2006,2,70,7441
62,2006,2,75,5708
62,2006,2,80,7326
62,2007,1,0,5847
62,2007,1,1,52906
62,2007,1,10,30104
62,2007,1,15,30029
62,2007,1,20,26465
62,2007,1,25,25193
62,2007,1,30,24917
62,2007,1,35,22159
62,2007,1,40,19326
62,2007,1,45,18110
62,2007,1,50,16395
62,2007,1,55,14518
62,2007,1,60,12167
62,2007,1,65,9159
62,2007,1,70,6554
62,2007,1,75,4502
62,2007,1,80,4361
62,2007,2,0,5491
62,2007,2,1,50071
62,2007,2,10,28751
62,2007,2,15,28937
62,2007,2,20,25729
62,2007,2,25,25138
62,2007,2,30,25590
62,2007,2,35,22681
62,2007,2,40,19952
62,2007,2,45,18768
62,2007,2,50,16863
62,2007,2,55,14820
62,2007,2,60,12516
62,2007,2,65,9783
62,2007,2,70,7441
62,2007,2,75,5708
62,2007,2,80,7326
62,2008,1,0,5847
62,2008,1,1,52906
62,2008,1,10,30104
62,2008,1,15,30029
62,2008,1,20,26465
62,2008,1,25,25193
62,2008,1,30,24917
62,2008,1,35,22159
62,2008,1,40,19326
62,2008,1,45,18110
62,2008,1,50,16395
62,2008,1,55,14518
62,2008,1,60,12167
62,2008,1,65,9159
62,2008,1,70,6554
62,2008,1,75,4502
62,2008,1,80,4361
62,2008,2,0,5491
62,2008,2,1,50071
62,2008,2,10,28751
62,2008,2,15,28937
62,2008,2,20,25729
62,2008,2,25,25138
62,2008,2,30,25590
62,2008,2,35,22681
62,2008,2,40,19952
62,2008,2,45,18768
62,2008,2,50,16863
62,2008,2,55,14820
62,2008,2,60,12516
62,2008,2,65,9783
62,2008,2,70,7441
62,2008,2,75,5708
62,2008,2,80,7326
62,2009,1,0,5847
62,2009,1,1,52906
62,2009,1,10,30104
62,2009,1,15,30029
62,2009,1,20,26465
62,2009,1,25,25193
62,2009,1,30,24917
62,2009,1,35,22159
62,2009,1,40,19326
62,2009,1,45,18110
62,2009,1,50,16395
62,2009,1,55,14518
62,2009,1,60,12167
62,2009,1,65,9159
62,2009,1,70,6554
62,2009,1,75,4502
62,2009,1,80,4361
62,2009,2,0,5491
62,2009,2,1,50071
62,2009,2,10,28751
62,2009,2,15,28937
62,2009,2,20,25729
62,2009,2,25,25138
62,2009,2,30,25590
62,2009,2,35,22681
62,2009,2,40,19952
62,2009,2,45,18768
62,2009,2,50,16863
62,2009,2,55,14820
62,2009,2,60,12516
62,2009,2,65,9783
62,2009,2,70,7441
62,2009,2,75,5708
62,2009,2,80,7326
62,2010,1,0,5847
62,2010,1,1,52906
62,2010,1,10,30104
62,2010,1,15,30029
62,2010,1,20,26465
62,2010,1,25,25193
62,2010,1,30,24917
62,2010,1,35,22159
62,2010,1,40,19326
62,2010,1,45,18110
62,2010,1,50,16395
62,2010,1,55,14518
62,2010,1,60,12167
62,2010,1,65,9159
62,2010,1,70,6554
62,2010,1,75,4502
62,2010,1,80,4361
62,2010,2,0,5491
62,2010,2,1,50071
62,2010,2,10,28751
62,2010,2,15,28937
62,2010,2,20,25729
62,2010,2,25,25138
62,2010,2,30,25590
62,2010,2,35,22681
62,2010,2,40,19952
62,2010,2,45,18768
62,2010,2,50,16863
62,2010,2,55,14820
62,2010,2,60,12516
62,2010,2,65,9783
62,2010,2,70,7441
62,2010,2,75,5708
62,2010,2,80,7326
62,2011,1,0,5922
62,2011,1,1,53222
62,2011,1,10,30062
62,2011,1,15,30302
62,2011,1,20,27004
62,2011,1,25,25351
62,2011,1,30,25348
62,2011,1,35,22970
62,2011,1,40,19799
62,2011,1,45,18304
62,2011,1,50,16698
62,2011,1,55,14798
62,2011,1,60,12544
62,2011,1,65,9554
62,2011,1,70,6792
62,2011,1,75,4628
62,2011,1,80,4575
62,2011,2,0,5559
62,2011,2,1,50292
62,2011,2,10,28672
62,2011,2,15,29123
62,2011,2,20,26189
62,2011,2,25,25182
62,2011,2,30,25982
62,2011,2,35,23561
62,2011,2,40,20347
62,2011,2,45,18986
62,2011,2,50,17237
62,2011,2,55,15171
62,2011,2,60,12927
62,2011,2,65,10220
62,2011,2,70,7691
62,2011,2,75,5841
62,2011,2,80,7633
62,2012,1,0,6000
62,2012,1,1,53546
62,2012,1,10,30055
62,2012,1,15,30395
62,2012,1,20,27666
62,2012,1,25,25527
62,2012,1,30,25641
62,2012,1,35,23777
62,2012,1,40,20380
62,2012,1,45,18487
62,2012,1,50,17008
62,2012,1,55,15071
62,2012,1,60,12890
62,2012,1,65,9964
62,2012,1,70,7057
62,2012,1,75,4760
62,2012,1,80,4790
62,2012,2,0,5633
62,2012,2,1,50523
62,2012,2,10,28639
62,2012,2,15,29128
62,2012,2,20,26777
62,2012,2,25,25249
62,2012,2,30,26193
62,2012,2,35,24454
62,2012,2,40,20863
62,2012,2,45,19171
62,2012,2,50,17612
62,2012,2,55,15518
62,2012,2,60,13318
62,2012,2,65,10667
62,2012,2,70,7979
62,2012,2,75,5986
62,2012,2,80,7939
62,2013,1,0,6074
62,2013,1,1,53884
62,2013,1,10,30075
62,2013,1,15,30362
62,2013,1,20,28362
62,2013,1,25,25749
62,2013,1,30,25843
62,2013,1,35,24541
62,2013,1,40,21048
62,2013,1,45,18695
62,2013,1,50,17308
62,2013,1,55,15341
62,2013,1,60,13213
62,2013,1,65,10378
62,2013,1,70,7343
62,2013,1,75,4908
62,2013,1,80,5005
62,2013,2,0,5707
62,2013,2,1,50771
62,2013,2,10,28631
62,2013,2,15,29014
62,2013,2,20,27405
62,2013,2,25,25372
62,2013,2,30,26274
62,2013,2,35,25303
62,2013,2,40,21492
62,2013,2,45,19352
62,2013,2,50,17976
62,2013,2,55,15863
62,2013,2,60,13693
62,2013,2,65,11118
62,2013,2,70,8302
62,2013,2,75,6145
62,2013,2,80,8250
62,2014,1,0,6142
62,2014,1,1,54238
62,2014,1,10,30100
62,2014,1,15,30278
62,2014,1,20,28992
62,2014,1,25,26045
62,2014,1,30,25999
62,2014,1,35,25223
62,2014,1,40,21786
62,2014,1,45,18961
62,2014,1,50,17584
62,2014,1,55,15620
62,2014,1,60,13512
62,2014,1,65,10787
62,2014,1,70,7649
62,2014,1,75,5078
62,2014,1,80,5218
62,2014,2,0,5779
62,2014,2,1,51042
62,2014,2,10,28623
62,2014,2,15,28862
62,2014,2,20,27958
62,2014,2,25,25576
62,2014,2,30,26302
62,2014,2,35,26047
62,2014,2,40,22222
62,2014,2,45,19573
62,2014,2,50,18299
62,2014,2,55,16216
62,2014,2,60,14055
62,2014,2,65,11557
62,2014,2,70,8664
62,2014,2,75,6324
62,2014,2,80,8562
62,2015,1,0,6192
62,2015,1,1,54611
62,2015,1,10,30127
62,2015,1,15,30198
62,2015,1,20,29465
62,2015,1,25,26446
62,2015,1,30,26147
62,2015,1,35,25799
62,2015,1,40,22568
62,2015,1,45,19325
62,2015,1,50,17814
62,2015,1,55,15908
62,2015,1,60,13798
62,2015,1,65,11169
62,2015,1,70,7989
62,2015,1,75,5261
62,2015,1,80,5436
62,2015,2,0,5839
62,2015,2,1,51345
62,2015,2,10,28600
62,2015,2,15,28729
62,2015,2,20,28350
62,2015,2,25,25887
62,2015,2,30,26333
62,2015,2,35,26630
62,2015,2,40,23038
62,2015,2,45,19867
62,2015,2,50,18573
62,2015,2,55,16578
62,2015,2,60,14409
62,2015,2,65,11980
62,2015,2,70,9055
62,2015,2,75,6527
62,2015,2,80,8881
62,2016,1,0,6202
62,2016,1,1,55027
62,2016,1,10,30141
62,2016,1,15,30158
62,2016,1,20,29739
62,2016,1,25,26984
62,2016,1,30,26310
62,2016,1,35,26225
62,2016,1,40,23377
62,2016,1,45,19796
62,2016,1,50,18011
62,2016,1,55,16209
62,2016,1,60,14076
62,2016,1,65,11527
62,2016,1,70,8346
62,2016,1,75,5465
62,2016,1,80,5660
